MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 65, true

Tic, MuscleMass, Anabolic, Catabolic
406, 15.620848, 61.278726, 59.491367
407, 15.628651, 56.419374, 54.582075
408, 15.628710, 52.316964, 52.229140
409, 15.620532, 50.342288, 52.000000
410, 15.610695, 50.001734, 52.000000
411, 15.616104, 60.114390, 58.636194
412, 15.620655, 55.311746, 54.172954
413, 15.617819, 51.869485, 52.367321
414, 15.610188, 50.459610, 52.000000
415, 15.600394, 50.010301, 52.000000
416, 15.608612, 62.938610, 60.740104
417, 15.618532, 57.823845, 55.458876
418, 15.620611, 53.360389, 52.785874
419, 15.615182, 51.021418, 52.080725
420, 15.606320, 50.208582, 52.002893
421, 15.613118, 60.934429, 59.137108
422, 15.620028, 56.062467, 54.419710
423, 15.619374, 52.117902, 52.186282
424, 15.610729, 50.251687, 52.004119
425, 15.600930, 50.009433, 52.000000
426, 15.609176, 62.955496, 60.752278
427, 15.619230, 57.839619, 55.454662
428, 15.622053, 53.269799, 52.567053
429, 15.615463, 50.739165, 52.049268
430, 15.606266, 50.134666, 52.000000
431, 15.613174, 61.038882, 59.223152
432, 15.620403, 56.060626, 54.353056
433, 15.619753, 52.137954, 52.198121
434, 15.611397, 50.306508, 52.000000
435, 15.601582, 50.006152, 52.000000
436, 15.609052, 62.222824, 60.215699
437, 15.617627, 57.167803, 55.121945
438, 15.618991, 52.848412, 52.464943
439, 15.611878, 50.578215, 52.008857
440, 15.602178, 50.029764, 52.000000
441, 15.608484, 60.835586, 59.153027
442, 15.614817, 55.994620, 54.472331
443, 15.614350, 52.171382, 52.199147
444, 15.605699, 50.244938, 52.000000
445, 15.595854, 50.000000, 52.000000
446, 15.601887, 60.894409, 59.248993
447, 15.607885, 56.076102, 54.611151
448, 15.607411, 52.230385, 52.253032
449, 15.599114, 50.326791, 52.003750
450, 15.589347, 50.015797, 52.000000
451, 15.595162, 60.718352, 59.112505
452, 15.600924, 56.018246, 54.586993
453, 15.599530, 52.342589, 52.522559
454, 15.592489, 50.644275, 52.047058
455, 15.583247, 50.125104, 52.000000
456, 15.591709, 63.179030, 60.899826
457, 15.601958, 58.146259, 55.692594
458, 15.606181, 53.641694, 52.634710
459, 15.600575, 50.882895, 52.002743
460, 15.590919, 50.038439, 52.000000
461, 15.597408, 60.859888, 59.130865
462, 15.603342, 55.960337, 54.508125
463, 15.602690, 52.280487, 52.327506
464, 15.594960, 50.434671, 52.000000
465, 15.585115, 50.000000, 52.000000
466, 15.591516, 61.266417, 59.531006
467, 15.598419, 56.429369, 54.765358
468, 15.599091, 52.454018, 52.238301
469, 15.590655, 50.289343, 52.000000
470, 15.580810, 50.000000, 52.000000
471, 15.587567, 61.741265, 59.909120
